roulette_size,generator,number,repeats,correlation,counts
37,lcg,14,,,2530
37,lcg,15,,,2823
37,lcg,16,,,2582
37,lcg,17,,,3016
37,lcg,18,,,2844
37,lcg,19,,,2740
37,lcg,20,,,2414
37,lcg,21,,,2655
37,lcg,22,,,2744
37,lcg,23,,,2480
37,lcg,24,,,2644
37,lcg,25,,,2500
37,lcg,26,,,2767
37,lcg,27,,,2604
37,lcg,28,,,2599
37,lcg,29,,,2423
37,lcg,30,,,2828
37,lcg,31,,,2821
37,lcg,32,,,2586
37,lcg,33,,,2535
37,lcg,34,,,2700
37,lcg,35,,,2697
37,lcg,36,,,2698
37,lcg,37,,,2802
37,xorshift,,2714,0.0034,
37,xorshift,1,,,2673
37,xorshift,2,,,2659
37,xorshift,3,,,2598
37,xorshift,4,,,2695
37,xorshift,5,,,2743
37,xorshift,6,,,2801
37,xorshift,7,,,2770
37,xorshift,8,,,2703
37,xorshift,9,,,2678
37,xorshift,10,,,2615
37,xorshift,11,,,2661
37,xorshift,12,,,2719
37,xorshift,13,,,2674
37,xorshift,14,,,2646
37,xorshift,15,,,2671
37,xorshift,16,,,2705
37,xorshift,17,,,2677
37,xorshift,18,,,2709
37,xorshift,19,,,2664
37,xorshift,20,,,2696
37,xorshift,21,,,2675
37,xorshift,22,,,2887
37,xorshift,23,,,2682
37,xorshift,24,,,2812
37,xorshift,25,,,2609
37,xorshift,26,,,2639
37,xorshift,27,,,2766
37,xorshift,28,,,2734
37,xorshift,29,,,2730
37,xorshift,30,,,2702
37,xorshift,31,,,2769
37,xorshift,32,,,2640
37,xorshift,33,,,2676
37,xorshift,34,,,2717
37,xorshift,35,,,2790
37,xorshift,36,,,2668
37,xorshift,37,,,2747
37,mulberry32,,2671,-0.0017,
37,mulberry32,1,,,2721
37,mulberry32,2,,,2736
37,mulberry32,3,,,2625
37,mulberry32,4,,,2704
37,mulberry32,5,,,2777
37,mulberry32,6,,,2754
37,mulberry32,7,,,2767
37,mulberry32,8,,,2707
37,mulberry32,9,,,2705
37,mulberry32,10,,,2735
37,mulberry32,11,,,2723
37,mulberry32,12,,,2732
37,mulberry32,13,,,2759
37,mulberry32,14,,,2633
37,mulberry32,15,,,2634
37,mulberry32,16,,,2652
37,mulberry32,17,,,2699
37,mulberry32,18,,,2723
37,mulberry32,19,,,2767
37,mulberry32,20,,,2757
37,mulberry32,21,,,2695
37,mulberry32,22,,,2631
37,mulberry32,23,,,2657
37,mulberry32,24,,,2716
37,mulberry32,25,,,2676
37,mulberry32,26,,,2698
37,mulberry32,27,,,2776
37,mulberry32,28,,,2715
37,mulberry32,29,,,2704
37,mulberry32,30,,,2709
37,mulberry32,31,,,2701
37,mulberry32,32,,,2605
37,mulberry32,33,,,2757
37,mulberry32,34,,,2681
37,mulberry32,35,,,2563
37,mulberry32,36,,,2655
37,mulberry32,37,,,2751
38,nativeRandom,,2680,0.0063,
38,nativeRandom,1,,,2635
38,nativeRandom,2,,,2669
38,nativeRandom,3,,,2703
38,nativeRandom,4,,,2663
38,nativeRandom,5,,,2608
38,nativeRandom,6,,,2701
38,nativeRandom,7,,,2573
38,nativeRandom,8,,,2530
38,nativeRandom,9,,,2652
38,nativeRandom,10,,,2585
38,nativeRandom,11,,,2601
38,nativeRandom,12,,,2706
38,nativeRandom,13,,,2591
38,nativeRandom,14,,,2620
38,nativeRandom,15,,,2554
38,nativeRandom,16,,,2643
38,nativeRandom,17,,,2596
38,nativeRandom,18,,,2646
38,nativeRandom,19,,,2612
38,nativeRandom,20,,,2713
38,nativeRandom,21,,,2639
38,nativeRandom,22,,,2662
38,nativeRandom,23,,,2695
38,nativeRandom,24,,,2596
38,nativeRandom,25,,,2622
38,nativeRandom,26,,,2625
38,nativeRandom,27,,,2615
38,nativeRandom,28,,,2659
38,nativeRandom,29,,,2659
38,nativeRandom,30,,,2556
38,nativeRandom,31,,,2680
38,nativeRandom,32,,,2645
38,nativeRandom,33,,,2569
38,nativeRandom,34,,,2554
38,nativeRandom,35,,,2626
38,nativeRandom,36,,,2697
38,nativeRandom,37,,,2632
38,nativeRandom,38,,,2668
38,lcg,,2501,-0.0120,
38,lcg,1,,,3033
38,lcg,2,,,2856
38,lcg,3,,,2463
38,lcg,4,,,2322
38,lcg,5,,,2750
38,lcg,6,,,2870
38,lcg,7,,,2474
38,lcg,8,,,2929
38,lcg,9,,,2760
38,lcg,10,,,2567
38,lcg,11,,,2577
38,lcg,12,,,2560
38,lcg,13,,,2793
38,lcg,14,,,2512
38,lcg,15,,,2671
38,lcg,16,,,2781
38,lcg,17,,,2679
38,lcg,18,,,2939
38,lcg,19,,,2707
38,lcg,20,,,2357
38,lcg,21,,,2520
38,lcg,22,,,2526
38,lcg,23,,,2836
38,lcg,24,,,2222
38,lcg,25,,,2559
38,lcg,26,,,2760
38,lcg,27,,,2464
38,lcg,28,,,2642
38,lcg,29,,,2526
38,lcg,30,,,2380
38,lcg,31,,,2625
38,lcg,32,,,2798
38,lcg,33,,,2607
38,lcg,34,,,2358
38,lcg,35,,,2595
38,lcg,36,,,2640
38,lcg,37,,,2626
38,lcg,38,,,2716
38,xorshift,,2587,0.0076,
38,xorshift,1,,,2587
38,xorshift,2,,,2661
38,xorshift,3,,,2700
38,xorshift,4,,,2618
38,xorshift,5,,,2695
38,xorshift,6,,,2643
38,xorshift,7,,,2614
38,xorshift,8,,,2609
38,xorshift,9,,,2659
38,xorshift,10,,,2657
38,xorshift,11,,,2591
38,xorshift,12,,,2659
38,xorshift,13,,,2604
38,xorshift,14,,,2597
38,xorshift,15,,,2609
38,xorshift,16,,,2617
38,xorshift,17,,,2623
38,xorshift,18,,,2631
38,xorshift,19,,,2624
38,xorshift,20,,,2597
38,xorshift,21,,,2578
38,xorshift,22,,,2653
38,xorshift,23,,,2637
38,xorshift,24,,,2559
38,xorshift,25,,,2624
38,xorshift,26,,,2588
38,xorshift,27,,,2824
38,xorshift,28,,,2607
38,xorshift,29,,,2582
38,xorshift,30,,,2644
38,xorshift,31,,,2600
38,xorshift,32,,,2618
38,xorshift,33,,,2695
38,xorshift,34,,,2632
38,xorshift,35,,,2632
38,xorshift,36,,,2605
38,xorshift,37,,,2633
38,xorshift,38,,,2694
38,mulberry32,,2619,0.0008,
38,mulberry32,1,,,2602
38,mulberry32,2,,,2665
38,mulberry32,3,,,2648
38,mulberry32,4,,,2581
38,mulberry32,5,,,2623
38,mulberry32,6,,,2651
38,mulberry32,7,,,2745
38,mulberry32,8,,,2593
38,mulberry32,9,,,2700
38,mulberry32,10,,,2648
38,mulberry32,11,,,2570
38,mulberry32,12,,,2594
38,mulberry32,13,,,2564
38,mulberry32,14,,,2657
38,mulberry32,15,,,2604
38,mulberry32,16,,,2639
38,mulberry32,17,,,2667
38,mulberry32,18,,,2716
38,mulberry32,19,,,2647
38,mulberry32,20,,,2566
38,mulberry32,21,,,2673
38,mulberry32,22,,,2687
38,mulberry32,23,,,2625
38,mulberry32,24,,,2570
38,mulberry32,25,,,2559
38,mulberry32,26,,,2693
38,mulberry32,27,,,2594
38,mulberry32,28,,,2567
38,mulberry32,29,,,2626
38,mulberry32,30,,,2655
38,mulberry32,31,,,2726
38,mulberry32,32,,,2617
38,mulberry32,33,,,2593
38,mulberry32,34,,,2685
38,mulberry32,35,,,2620
38,mulberry32,36,,,2594
38,mulberry32,37,,,2605
38,mulberry32,38,,,2631
